,ID,text,target,re_text
1084,ynat-v1_train_02487,사지 않고 구경만 한다고 판매직원이 욕설을...외국인 관광객 종합,3,"판매직원, 외국인 관광객에게 욕설…구경만 한다는 이유로"
1085,ynat-v1_train_02488,정끝별 시인이 말하는 패러디...이 시대 중심 표현방법,0,"패러디, 이 시대를 보는 정끝별 시인의 시"
1086,ynat-v1_train_02489,북한 날씨 아침에 비 대부분 그쳐,0,"북한, 오전 비 후 대체로 안개"
1087,ynat-v1_train_02490,코스피 사흘째 상승...한달 만에 2100선 마감종합,5,"코스피, 3일 연속 상승… 한달 만에 2100선 돌파"
1088,ynat-v1_train_02491,KT 5G 배터리 절감기술 전국 확대 적용,4,"KT, 5G 배터리 효율성 향상 기술 전국 시행"
1089,ynat-v1_train_02494,5G 상용화 100일간 이통3사 시가총액 희비,5,"5G 상용화 100일, 이통업계 시가총액 전망불명"
1090,ynat-v1_train_02497,아리랑 아리랑 정선아리랑극 세계인에 선보인다,0,"정선 아리랑, 세계 무대에 진출"
1091,ynat-v1_train_02499,언론중재위원회 불공정 지방선거 보도 91건 제재,3,"불공정 지방선거 보도, 언론중재위원회 91건 처벌"
1092,ynat-v1_train_02500,中企제품 구매 우수 인천·춘천시·한국수원 대통령표창,3,"인천·춘천시·수원시, 중국 기업 제품 구매 우수성 높임"
1093,ynat-v1_train_02504,"빅스비, 랩 해줘 명령에 노래하는 갤럭시 S8",4,"갤럭시 S8, 빅스비가 해주는 노래 명령"
1094,ynat-v1_train_02506,폐암 투병 개그맨 김철민 위한 자선 콘서트,3,김철민 폐암 이겨내기 위해 열린 자선 콘서트
1095,ynat-v1_train_02508,한국당 다음 달 8일 대구시장·경북지사 후보 확정,2,"한국당, 대구시장·경북지사 후보 8일 발표"
1096,ynat-v1_train_02510,은성수 조선 기자재 업체 적극 지원...경쟁력 제고 돕겠다,3,"은성수, 조선 기자재 업체 지원 통해 경쟁력 강화 도모"
1097,ynat-v1_train_02511,NH투자증권 IRP 비보장상품 수익률 업계 1위,5,"NH투자증권 IRP 비보장 상품, 업계 최고 수익률 달성"
1098,ynat-v1_train_02512,평양정상회담 꿈도 하나 소원도 하나 평화번영통일,2,"평양, 정상회담 통해 평화 번영 통일 기대"
1099,ynat-v1_train_02513,경남 총선 경쟁률 2.5대1...양산을 4대1 최고,2,"경남 총선, 양산서 경쟁률 2.5대1  최고"
1100,ynat-v1_train_02515,다재다능 갤럭시 S8 PC처럼 쓰고 VR 생방송도 한다 (종합),4,"갤럭시 S8, PC 사용 능력 발휘 VR 생방송까지 실현"
1101,ynat-v1_train_02518,증권가 대한항공 한진해운 추가 부실 위험 노출 경고종합,5,"대한항공, 한진해운 부실 우려에 증권계 추가 리스크 경고"
1102,ynat-v1_train_02520,"잠금화면 플랫폼 버즈빌, 인도 잠금화면 앱 슬라이드 인수",4,"버즈빌, 인도 시장 공략 위해 슬라이드 인수"
1103,ynat-v1_train_02524,이스트시큐리티 한국인터넷진흥원에 APT 대응 솔루션 공급,4,"이스트시큐리티, 한국인터넷진흥원에 APT 방어 솔루션 제공"
1104,ynat-v1_train_02525,에이스 켈리 너마저...SK 선발진 연쇄 붕괴,1,"SK 선발진, 에이스 켈리까지… 잇따라 무너짐"
1105,ynat-v1_train_02527,월드컵 신태용 감독 유임 질문에 독일 잡았지만...마음 정리 필요...,1,"월드컵, 신태용 감독 유임? 독일 떠오르나 마음 정리해야"
1106,ynat-v1_train_02534,카카오엔터프라이즈 출범...국내 대표 기업형 IT 플랫폼 목표,4,"카카오엔터프라이즈, 국내 최고 기업형 IT 플랫폼 건설 나서"
1107,ynat-v1_train_02535,美 외교관 부인 차사고로 아들 잃은 英 부모 가해자·美 정부 소송,6,미국 외교관 부인 사고로 영 국민 아들 잃어 가해자·美 정부 소송
1108,ynat-v1_train_02536,케냐 대통령 한국산 자동차 몰고 한국산 TV 매일 본다,6,"케냐 대통령, 한국 자동차와 TV 애착"
1109,ynat-v1_train_02537,與 김희옥 비대위 순항할까...내주 전국위서 추인 시도,2,"김희옥, 내주 전국위서 추인 시도...비대위 순항 가능성"
1110,ynat-v1_train_02538,날씨 6일 전국 흐리고 비...태풍 영향권 제주·남해안 강풍,0,"전국 날씨 6일 동안 흐리고 비, 태풍 영향권에서 제주·남해안 강풍 경고"
1111,ynat-v1_train_02539,작년 12월 전국 미분양 6만 1천여가구... 한달새 23.7% 증가,5,"전국 미분양, 작년 12월 6만 1천여가구... 한달새 23.7%급증"
1112,ynat-v1_train_02541,유튜브 영어 생방송에 자동 영문 자막 붙는다,4,"유튜브 영어 방송, AI 지원 아래 자막 기능 도입"
1113,ynat-v1_train_02542,심판 비난 못 참아 포르투갈 축구 심판들 파업 예고,1,"포르투갈 축구, 심판들의 비난에 파업 불가피"
1114,ynat-v1_train_02543,"박기원 감독, 눈치 보지 말고...비예나 눈치 본 건 아닌데",1,"박기원 감독, '눈치 본 건 아니'..."
1115,ynat-v1_train_02544,마스크 쓴 홍콩인 대규모 시위...임시정부 수립 주장까지종합2보,6,"홍콩, 마스크 착용 시위 확대…임시정부 수립 주장"
1116,ynat-v1_train_02546,123층 롯데월드타워 외벽 청소 개시...닦을 유리창만 4만2천장,0,"롯데월드타워, 웅장한 외벽 청소 시작...4만 2천 장 유리창 대청소"
1117,ynat-v1_train_02547,트럼프 한국 등 방위비분담금 더 내라...양방향 도로 돼야,6,"트럼프, 한국 등에 방위비 분담금 상향 요구… ‘양방향 도로’ 강조"
1118,ynat-v1_train_02548,"박지원 대통령, 추석 후 3당 대표 회동 약속 지켜야",2,"박지원 대통령, 추석 이후 3당 대표와 회동 약속"
1119,ynat-v1_train_02550,울산 중부 새일센터 직업교육으로 경력단절여성 19명 취업 지원,3,"울산 중부 새일센터, 경력단절 여성 19명 직업교육 통해 취업 지원"
1120,ynat-v1_train_02551,"김명준 원장 ""ETRI 인공지능 종합연구소로 거듭나겠다""",4,"김명준 원장, ETRI 인공지능 연구 집중 강화"
1121,ynat-v1_train_02553,美 오만해 유조선 공격 배후 이란 지목...이란 파병하려 날조,6,"美, 유조선 공격 배후로 이란 지목…이란 파병 주장 날조 의혹"
1122,ynat-v1_train_02555,KT 5G 스마트노래방앱 싱스틸러 출시,4,"KT, 5G 기술 적용 스마트노래방 '싱스틸러' 출시"
1123,ynat-v1_train_02556,대우건설산업은행 동반성장펀드 조성...협력사 지원,5,"대우건설산업은행, 협력사 성장 지원 위해 동반성장펀드 출범"
1124,ynat-v1_train_02557,비박 비대위 무산 여론전...결별 배수진 치며 압박종합,2,"비박 비대위 무산, 결별 배수진 분노 고조"
1125,ynat-v1_train_02558,류현진 탈삼진 쇼에 이어 이번엔 세 번째 8이닝 이상 투구,1,"류현진, 탈삼진 페이스 지속하며 3차례 8이닝 이상 투구"
1126,ynat-v1_train_02559,"불쾌한 청와대, 왜 전당대회 개입으로 몰아 대통령 때리나",2,"청와대 전당대회 개입 논란, 대통령 지지율 침체 초래"
1127,ynat-v1_train_02560,네이버 이미지·자연어·자동추천 통해 AI 검색 급성장,4,"AI 기술 활용, 네이버 검색이 눈부신 성장세"
1128,ynat-v1_train_02561,르노삼성자동차 2018 협력업체 컨벤션 개최,3,"르노삼성자동차, 2018년 파트너십 강화 위한 컨벤션 개최"
1129,ynat-v1_train_02562,방통위 개인 위치정보 사업 허가 계획 발표...내년 5차례 접수,3,"방통위, 개인 위치정보 사업 허가 신청 접수 계획 발표…내년 5차례"
1130,ynat-v1_train_02563,공군 우주정보상황실 北 광명성 4호 위성 면밀히 감시 중,4,"공군, 북한 광명성 4호 위성 추적·모니터링"
1131,ynat-v1_train_02564,"금투협회 떠나는 황영기, 증시 신뢰 회복이 최대 과제",5,"황영기 퇴임, 금투협회 후폭풍 속 증시 신뢰 회복 시급"
1132,ynat-v1_train_02569,"박영선, 당 잔류 공식 표명 “새 경제 정통 야당 지켜봐달라”(종합)",2,"박영선, 당 잔류 선언…'새 경제 정통 야당 주도' 나서"
1133,ynat-v1_train_02572,소말리아 수도 모가디슈서 차량폭탄 테러로 최소 17명 사망,6,"모가디슈 차량폭탄 테러, 17명 사망"
1134,ynat-v1_train_02576,트럼프 참모 난색에도 딸과 사위에게 비밀취급권 줬다,6,"비밀취급권 논란, 트럼프 참모들 불편에도 딸과 사위에게 제공"
1135,ynat-v1_train_02578,"오바마 폭력범죄 증가, 불법이민 증가 트럼프 주장 반박",6,"오바마 시절 범죄 및 이민, 트럼프 주장에 대한 대응"
1136,ynat-v1_train_02579,트럼프 탄핵 스캔들 연루 美 국무부 우크라이나 특별대표 사임,6,"트럼프 탄핵사건, 美 국무부 우크라이나 특별대표 사임"
1137,ynat-v1_train_02584,버라이즌 해킹 파문 야후 인수 가격 인하·계약 취소 저울질,4,"버라이즌 해킹, 야후 인수 논란 재점화"
1138,ynat-v1_train_02586,7월 13-14일 과총 창립 50주년 기념사업,3,"창립 50주년 맞이 과총, 13-14일 기념사업 개최"
1139,ynat-v1_train_02588,두산건설 3천200억원 규모 도로·주택 공사 수주,5,"두산건설, 3천200억원 상당 도로·주택 공사 프로젝트 확보"
1140,ynat-v1_train_02590,게시판 LGU 인천공항 로밍서비스 7회 연속 만족도 1위,4,"LGU 인천공항 로밍서비스, 7년 연속 만족도 선두"
1141,ynat-v1_train_02593,조코위 인도네시아 대통령 휴대전화 없고 쓰지도 않는다,6,"조코위, 인도네시아 대통령직 잡고 휴대폰 사지 않는다"
1142,ynat-v1_train_02595,남북정상 오전 10시께 추가 정상회담...결과발표 예정(2보),2,"남북, 오전 10시 추가 정상회담...대화 결과 발표"
1143,ynat-v1_train_02597,교수도 노조 만들 권리 있어...고용노동부는 항소 취하해야,3,"교수들, 노조 결성 권리 인정…고용노동부 항소 취하 요구"
1144,ynat-v1_train_02599,8월 중순 중부에 물폭탄...평균 강수량 223.4mm 평년의 2배,0,"8월 중순, 중부 지역 물대폭발…평균 강수량 223.4mm, 평년치 두 배"
1145,ynat-v1_train_02600,인어공주부터 겨울왕국까지...디즈니 명곡 메들리로,0,"디즈니 클래식 밤, 인어공주부터 겨울왕국까지 메들리로"
1146,ynat-v1_train_02603,김우재 IBK기업은행 감독 김희진 종아리 통증...무리하지 않게,1,"김우재 IBK기업은행 감독, 김희진 종아리 통증으로 업무 조절"
1147,ynat-v1_train_02605,레바논서 사흘째 거리시위...경제난에 정권퇴진 요구,6,"레바논, 경제난 심화로 사흘째 거리 시위… 정권 퇴진 요구"
1148,ynat-v1_train_02612,SK텔레콤 AI 드림팀 완성... AI 리서치센터 조직 신설,4,"SK텔레콤, AI 전문 인력 집중… AI 연구센터 발족"
1149,ynat-v1_train_02613,역대 NBA에 가장 큰 영향을 끼친 선수는 조던...2위는 제임스,1,"조던, 역대 NBA에 가장 큰 영향"
1150,ynat-v1_train_02614,판문점 선언 문재인 대통령 발표 전문,2,"문재인 대통령, 판문점에서 선언"
1151,ynat-v1_train_02620,류현진 지난해처럼 심각한 부상은 아냐...예방 차원 교체,1,"류현진, 과거처럼 심각한 부상 걱정...안전 확보 위해 교체"
1152,ynat-v1_train_02623,기성용 정우영 없는 중원 구자철 황인범 라인 뜰까,1,"중원, 기성용-정우영 없이 구자철-황인범 '새 라인' 꾸려나가나"
1153,ynat-v1_train_02627,폼페이오 국무장관이 상원 출마를 선언하고 공화당 지도부의 차출을 희망,6,"폼페이오 국무장관, 상원 도전 선언…공화당 지도부 차출 기대"
1154,ynat-v1_train_02628,日 각료들 독도 영유권 주장 잇단 망언,6,"일본 각료, 독도 영유권 관련 반복적 주장"
1155,ynat-v1_train_02633,네이버 상징 녹색창에서 그린닷으로...모든 서비스 시작점 종합2보,4,"네이버, 녹색창에서 그린닷으로 모든 서비스 통합"
1156,ynat-v1_train_02635,"지겨운 플래툰, 강정호 타격감 유지하기가 힘드네요",1,"강정호, 플래툰 저조 속 타격감 살리기 애쓰나"
1157,ynat-v1_train_02636,충주 호암택지지구서 4개 아파트 이달 말 동시 분양,5,"충주 호암택지지구, 이달말 네 아파트 동시 출시"
1158,ynat-v1_train_02639,셀카부터 앱 실행까지...갤럭시 노트 S펜 스마트 기기로 진화,4,"갤럭시 노트, 셀카부터 앱까지 S펜으로 다 가능하다"
1159,ynat-v1_train_02640,류현진 32이닝서 연속 이닝 무실점 마감...박찬호 넘기 실,1,"류현진, 32이닝 무실점 기록…박찬호에 '대표 선발' 우려"
1160,ynat-v1_train_02649,아이팩토리 상장폐지 이의신청서 제출,5,"아이팩토리, 상장폐지에 대한 이의를 제기"
1161,ynat-v1_train_02650,경북도 동해안권 발전계획 축소...7조 7천억원 투자키로,3,"경북 동해안권 발전, 7조 7천억 투자가 확정"
1162,ynat-v1_train_02654,추신수 5타수 무안타...13경기 연속 출루 중단,1,"추신수, 5타수 무안타로 13경기 연속 출루 마감"
1163,ynat-v1_train_02657,에콰도르 강진 피해 복구에 3조9천억원 필요,6,"에콰도르, 강진 복구 위해 3조9천억 원 집필"
1164,ynat-v1_train_02664,한투증권 빙그레 폭염에 빙과 수요 증가...매수,5,"한투증권, 뜨거운 여름에 빙그레 매수 전략"
1165,ynat-v1_train_02672,MLB닷컴 판타지랭킹...추신수 176위·류현진 188위·강민호 195위,1,"MLB닷컴 판타지랭킹, 추신수 176위·류현진 188위·강민호 195위"
1166,ynat-v1_train_02674,인크루트 로봇직원 알리사 채용...사번은 24365,3,"인크루트, 로봇 직원 '알리사' 채용... 사번 24365 부여"
1167,ynat-v1_train_02675,설 연휴에 여행 제주권 온 가족이 산책하기 좋은 아름다운 길 많음,0,"설 연휴, 제주권 가족 여행에 딱! 아름다운 산책로 풍성"
1168,ynat-v1_train_02677,한국인터넷진흥원 랜섬웨어 예방 암호기술 연구 착수,4,"한국인터넷진흥원, 랜섬웨어 대응 위한 암호기술 연구 시작"
1169,ynat-v1_train_02685,수백억 돈세탁 태국 승려 수천 명 인신매매로 경찰 따돌려,6,"수백억 돈세탁, 태국 승려 수천 명 인신매매에 연루 경찰 무력"
1170,ynat-v1_train_02688,"네덜란드, 미국의 호르무즈해협 파병 요청 공식 확인",6,"호르무즈해협, 네덜란드-미국 파병 요청 확정"
1171,ynat-v1_train_02690,"패스트트랙 수사 관련 검찰, 국회 운영위 등 압수수색",2,"검찰 등, 패스트트랙 수사 관련 국회 운영위 압수수색"
1172,ynat-v1_train_02695,5·18민주묘지 참배하는 정동영,2,"정동영, 5·18 민주묘지 방문"
1173,ynat-v1_train_02696,文대통령 베트남 당서기장 만나...국회의장·총리와도 면담종합2보,2,"문대통령, 베트남 당서기장 등 다수 고위 관료와 만남"
1174,ynat-v1_train_02701,"이란 석유장관, 美 셰일오일 수출하려 이란 제재",6,"美 셰일오일 수출, 이란 석유장관 당면한 과제"
1175,ynat-v1_train_02704,삼성 생중계 OK저축은행에 완승...연패 탈출,1,"삼성생중계, OK저축은행 제압…연패 이겨내다"
1176,ynat-v1_train_02705,자율주행 모터쇼 판교서 개막...다음 달 운행 무인 셔틀 첫선,4,"판교, 자율주행 모터쇼 개막…무인 셔틀 달서 첫 운행"
1177,ynat-v1_train_02706,몸무게 보너스·부동산 지분 인센티브...재미있는 MLB 계약 조건,1,"MLB, 몸무게와 부동산 지분으로 인센티브 제공"
1178,ynat-v1_train_02707,못 믿을 아파트 관리비...경기 556곳서 150억 비리 적발 종합,3,"경기도 아파트 관리비, 556곳서 150억 '비리' 적발"
1179,ynat-v1_train_02711,신동빈 경영복귀 첫 일성 적극적 투자로 국가 경제 이바지,5,"신동빈, 경영복귀 첫날 적극적 투자 통해 국가 경제 기여"
1180,ynat-v1_train_02712,대전·충남 동장군 기승...청양 영하 20.3도 종합,0,대전충남 동장군 기승...청양 최저기온 영하 20.3도
