ID,text,target,target_name,similarity
ynat-v1_train_01875,선거관리위원회의 첫 정책워크숍 개최,3,사회,0.17404
ynat-v1_train_01718,이집트 대통령 美 방송서 이스라엘과 군사협력 인정,6,세계,0.23737
ynat-v1_train_00651,"고려대, 동아리 활동서 확진자 발생에 방역 조치",3,사회,0.18876
ynat-v1_train_02335,"야간 화재로 인해 6개 상점이 피해를 입었으며, 이로 인해 지역 상권에 큰 타격을 줄 것으로 예상된다.",3,사회,0.1682
ynat-v1_train_01378,3R 경제 모델과 정부의 혁신적인 경제 활성화 전략에 주목한다.,2,정치,0.22545
ynat-v1_train_00047,정치적 혼란 속에서 6월 지방선거를 앞두고 KIN에 대한 논란이 이어지고 있다.,2,정치,0.2449
ynat-v1_train_00097,"삼성전자, 3D 프린팅 기술로 혁신적 신제품 출시",4,IT과학,0.28951
ynat-v1_train_01720,"페이스북 메신저, 암호화로 '프라이버시 미래' 실현",4,IT과학,0.23877
969,총파업 하루 코앞에 두고 국민은행 노사 막판협상...극적 타결될까종합,3,사회,0.17885
ynat-v1_train_00506,"북한, 중국과 합작한 영화 '평양에서의 약속' TV 방영",2,정치,0.22096
ynat-v1_train_00150,"소비자 물가 상승에 맞춰 유통업계, 할인 경쟁 심화",5,경제,0.22549
ynat-v1_train_02414,"AI 챗봇 시장 급성장, 대화 로봇 서비스 출시 붐",4,IT과학,0.26071
ynat-v1_train_01531,"일본, 새로운 기술로 스포츠 산업 혁신 주도",1,스포츠,0.2139
ynat-v1_train_02676,"클래식 음악의 밤, 영화 속 주인공으로 변신한 무대",0,생활문화,0.20551
ynat-v1_train_00083,카밀로 유영준 감독: 왕웨이 감독과의 경기에서 조심스럽게 접근해야... 헝가리 805+) 내,1,스포츠,0.21973
ynat-v1_train_01554,"김재수·김문수 전대 출마, 양당 불안 속 공존 시전",2,정치,0.23491
ynat-v1_train_02479,"우리은행, 디지털 전환 가속화 위한 과제 해결에 나서",5,경제,0.20655
ynat-v1_train_02567,"미군, 폴란드에 무기 및 탄약 보관",6,세계,0.21798
ynat-v1_train_00343,"정의선, 현대차그룹 회장 취임…3세 경영 시대로",5,경제,0.21441
ynat-v1_train_01463,"네이버TV캐스트, 모바일 중심 '새로운 모습'으로 출격",4,IT과학,0.22292
ynat-v1_train_01059,산업은행이 대구 소상공인 지원 사업 'IBK 희망 디자인'을 시작한다.,5,경제,0.18372
ynat-v1_train_00217,"A0 선수, 남자 배구 대표팀에 합류... 충실한 공연을 기대합니다.",1,스포츠,0.22801
ynat-v1_train_02432,필라델피아는 연속적인 행진으로 팀 역사의 새로운 챕터입니다.,1,스포츠,0.27378
ynat-v1_train_00869,빗속에서도 더위 피하러...해수욕장 피서객 증가세,0,생활문화,0.2004
ynat-v1_train_00927,게시판 유플러스 년 지속가능경영 보고서 발간,5,경제,0.18823
ynat-v1_train_00841,"채널A, 31년 만에 취재 관련 압수수색 당해 논란",3,사회,0.1796
ynat-v1_train_01076,"K리그, 이번 시즌부터 비디오판독 시스템 적용",1,스포츠,0.25806
ynat-v1_train_00410,"금융감독원, 직장인 대상 '머니 콘서트' 개최",5,경제,0.2075
ynat-v1_train_00926,"수단 전 대통령 바시르, 군부에 의해 감옥으로",6,세계,0.21322
ynat-v1_train_01449,"L생에서 완생으로: 신생 정당, 총선 대비 본격 행보 시작",2,정치,0.21222
ynat-v1_train_00020,"최지만은 시즌 마무리, 추신수 타율로 맹활약",1,스포츠,0.2522
ynat-v1_train_02130,"독도에 떠나기 전, 독도 아카데미 학생들 기념촬영",3,사회,0.16559
ynat-v1_train_01320,"삼성전자, 8nm 공정으로 72만개 트랜지스터 집적 기술 개발했다",4,IT과학,0.25224
2087,세종병원 화재 1층 응급실 탕비실 내부 천장 등 전기적 요인 일 가능성,3,사회,0.16383
ynat-v1_train_00983,G7 정상회의서 북핵 대응 및 글로벌 무역 협력 모색,6,세계,0.24122
ynat-v1_train_00088,"국채선물 기반 인버스 ETF, 증시에 등장",5,경제,0.22078
ynat-v1_train_02187,"강원도 여행, 쫄깃한 찰옥수수와 함께 무궁화 만끽",0,생활문화,0.21611
ynat-v1_train_02331,"MLB 텍사스, 타구 추격 좌절...펜서 부상",1,스포츠,0.22365
ynat-v1_train_02668,스타필드 하남 개장 이후 2일 만에 3만 명의 방문객이 몰렸다.,0,생활문화,0.18613
ynat-v1_train_01242,"청년희망펀드, 김해영 기부자 절반이 수탁은행 직원",5,경제,0.18949
ynat-v1_train_00758,"두산솔루스, 분할상장 후 네 번째 날 상한가",5,경제,0.21017
ynat-v1_train_00252,"트럼프 드론 격추에 대한 이란, 보복공격 승인 뒤 돌연 철회",6,세계,0.2495
ynat-v1_train_00618,"이란-미국 협상, 7년 만에 재개...종교계 인사도 참여",6,세계,0.23642
ynat-v1_train_02661,"DJI, 장비용 드론 '에어'로 산업용 항공 촬영 시장 공략",4,IT과학,0.20192
ynat-v1_train_01465,"비트코인 가치 6배 상승, EU 15개국 규제 강화",5,경제,0.22272
ynat-v1_train_00164,"도쿄 공원에서 잔혹한 살인, 주택가 연못에 시신",6,세계,0.18561
ynat-v1_train_00864,"구글·페이스북, 중국 디지털 광고 시장 공략 본격화",4,IT과학,0.23122
ynat-v1_train_02747,"양키스, 벌랜더 홈런 2방에 ALCS서 승리하며 기사회생",1,스포츠,0.23719
ynat-v1_train_01270,黃 제 야당 대표로 첫 삭발 감행 조국 반대 대여투쟁 승부수종합 보,2,정치,0.23355
ynat-v1_train_02326,"제주산지천, 주말 휴일 동안 역사와 문화로 가득",0,생활문화,0.20302
ynat-v1_train_00641,"김정은 ""하노이 어떻게 갈 것인가? 용기 필요하다"" 대·중소기업 분분",2,정치,0.25916
ynat-v1_train_00245,지역 리그의 영웅인 MLB 레전드 보비 콕스가 합류합니다.,1,스포츠,0.25398
ynat-v1_train_00230,"류현진, FA 시장에서 7위...막판 감소에 대한 의문",1,스포츠,0.20809
ynat-v1_train_01834,"랜섬웨어 피해 확산, 국내 보고 사례 2건 추가...총 6건",3,사회,0.19498
ynat-v1_train_01939,"내년 도입 예정인 AI 건강상담 서비스, 의료 혁신에 대한 기대",4,IT과학,0.24715
ynat-v1_train_00025,학교폭력 가해자에 대한 처벌을 요구하는 학생들이 전국적으로 움직인다.,3,사회,0.22136
36,증시 추천 신상품 국채선물 인버스 ETF 3종,5,경제,0.2305
2031,카카오 오픈 블록체인 플랫폼 클레이튼 내년 상반기 6월말 정식 공개,4,IT과학,0.23635
ynat-v1_train_02548,"박지원, 추석 후 당대표회 동참 약속 이행",2,정치,0.22966
ynat-v1_train_00471,"-정부, 중소기업에 기술혁신형 중소기업 인증 기준 공개",4,IT과학,0.20835
ynat-v1_train_00036,"부산 해안, 크루즈 관광객 대상 반나절 트레킹 상품 출시",0,생활문화,0.20831
ynat-v1_train_00824,새로운 물질인 화이트 그래핀이 대규모 생산의 가능성을 열어줍니다... 전자 산업의 혁신에 대한 기대,4,IT과학,0.24349
ynat-v1_train_02355,"삼성전자, 3분기 영업이익 6조원 감소...실적 악화 지속",5,경제,0.237
ynat-v1_train_02420,"한진칼, 1천억 단기 자금 조달로 경영 안정화 추진",5,경제,0.23697
ynat-v1_train_00499,새로운 정부의 정책에 대한 대중의 신뢰,2,정치,0.21503
ynat-v1_train_02761,"EBS 대전방송, 게시판과 인재 양성 협력",3,사회,0.19928
ynat-v1_train_01496,"게시판, 한국은행 '경제 이야기' UCC 공모전 수상작 발표",3,사회,0.19389
ynat-v1_train_02164,"이총리, 한반도 해빙 통해 세계 냉전 종식 선언",2,정치,0.25071
1059,천정배 내일 안(安)과 담판...국민의당 야당 연대 갈등 국면 봉합 중대기로,2,정치,0.24568
ynat-v1_train_02373,"노르웨이 항공, 제재 여파로 70일 만에 운항 재개",6,세계,0.18536
ynat-v1_train_00423,안경을 쓰지 않는다... 경찰관의 신체 검진 기준에 대한 논란.,3,사회,0.17396
ynat-v1_train_02628,"일본 관계자, 독도 영유권 다툼 재점화",6,세계,0.20763
1336,이인제 의원 충청을 더 젊은 희망의 땅으로 다시 만들 것 안희정 충남지사 출마 선언,2,정치,0.21412
ynat-v1_train_00164,"일본 도쿄, 공원 연못에서 토막시신",6,세계,0.18506
ynat-v1_train_02641,셰르저의 완벽한 출구는 팀에 결정적인 승리를 선사합니다.,1,스포츠,0.25655
ynat-v1_train_00369,엔터 이코 가입 제휴 대할,4,IT과학,0.21566
ynat-v1_train_02249,"클린턴 재단 논란, 힐러리-트럼프 지지율 간격 축소",6,세계,0.2261
1350,박근혜 대통령 내일 한불 FTA 비즈니스포럼·K콘 참석...파리서 경제·문화 교류 외교,2,정치,0.24903
ynat-v1_train_00217,"A0, 배구 월드컵 출전 준비 완료...팀의 핵심 역할 전망",1,스포츠,0.2091
ynat-v1_train_00475,1콘텐츠 왜 뜨지? 페이스북은 알려줘요,4,IT과학,0.20919
ynat-v1_train_00163,"서울 아침 기온 1도로 쌀쌀, 낮에는 온화할 전망",0,생활문화,0.20281
ynat-v1_train_00251,"가을 맞이 삼성·애플·구글 스마트폰, 격돌",4,IT과학,0.27712
ynat-v1_train_01046,워싱턴 감독 총력전 선언 스트라스버그도 불펜 대기,1,스포츠,0.25615
ynat-v1_train_01760,"유서 제출 후 철회, 유족의 복잡한 심경 공개",3,사회,0.15938
ynat-v1_train_01635,"김성태, 야당 견제권력 강화 위한 원 정책 방향 제시",2,정치,0.23863
ynat-v1_train_02509,"캄보디아, 일본 관광객 5명 택시 살해 혐의 6명 체포",6,세계,0.19105
ynat-v1_train_01117,"무례한 외교로 고노 관방장관 교체, 아베 총리 사임",6,세계,0.23584
ynat-v1_train_02604,"SEP V 투표용 상자, 재계산의 가능성이 커지고 있는데... 정치적 긴장이 높아지고 있다.",6,세계,0.24746
ynat-v1_train_01260,중간 선거의 결과는 중도 정당에 대한 재앙으로 이어졌다.,6,세계,0.18979
ynat-v1_train_02379,"어촌 지역 디지털 혁신, 스마트 네트워크로 어업 환경 개선",3,사회,0.16494
ynat-v1_train_01951,"코스피, 외국인 매도에 하락…2360선 돌파",5,경제,0.22357
ynat-v1_train_01102,"프로농구 스타 가빈, 무릎 수술 후 복귀...산체와의 맞대결 기대",1,스포츠,0.23125
ynat-v1_train_01682,KBO는 아시안게임 금메달 도전을 위한 집중훈련을 시작한다.,1,스포츠,0.26384
ynat-v1_train_00691,"UEFA 올해의 팀, 메시·호날두 선정... EPL 선수는 누구 없다",1,스포츠,0.23227
ynat-v1_train_02612," 텔레콤, 연구개발 강화 위해 드림팀 리서치센터 조직",4,IT과학,0.22861
ynat-v1_train_00377,"해양안전통신기술, 부산 엑스포서에서 시연",4,IT과학,0.2166
ynat-v1_train_02028,4R에서 우승한 한국 축구대표팀이 다음 경기에 대한 기대감이 높다.,1,스포츠,0.27346
ynat-v1_train_02171,"바나나잎 포장, 베트남 마트에서 비닐 대체",6,세계,0.1833
ynat-v1_train_00066,"챔피언스리그 4강, 레알-아틀레티코 마드리드 더비 진출",1,스포츠,0.24457
ynat-v1_train_01062,LG화학이 고강도 대책 발표...사업 전면 구조조정을 선언한다.,5,경제,0.24434
ynat-v1_train_02460,인공지능을 기반으로 한 신제품 '파고' 출시로 네이버는 혁신을 가속화하고 있다.,4,IT과학,0.27434
ynat-v1_train_00486,게시 | 예독거노인 고치기 봉사활동,3,사회,0.17485
ynat-v1_train_02625,삼성전자가 '중저가폰' 전략을 새롭게 발표한다.,4,IT과학,0.2763
ynat-v1_train_02251,자농구는 4강전에서 우리 팀이 상대 팀을 압도했다,1,스포츠,0.24203
ynat-v1_train_01948,"타투 아티스트 이문큐, 새로운 기법으로 16번의 타투 챌린지.",0,생활문화,0.19396
2307,"그나저나 박기원 감독, 눈치 보지 말라 마라 말고...비예나 눈치 본 건 좀 아닌데",1,스포츠,0.23779
ynat-v1_train_00862,"AI 컴퓨터, 프로 바둑 기사에게 승리",4,IT과학,0.23294
ynat-v1_train_00639,"中, IBM과 협력해 AI 기술 논의...2S와의 협력도 주목",6,세계,0.20275
2392,한국 정부 금융 당국 핀테크 위크 참여할 레그테크·섭테크 기업 모집,5,경제,0.20693
ynat-v1_train_01842,"3사 이동통신사의 5G 속도 평가 보고서 신뢰성에 대한 논란, 재조사 요구.",4,IT과학,0.22402
540,美 언론 트럼프에 대반격...北과 다른 모든 것 게 언론의 자유와 책임,6,세계,0.19404
ynat-v1_train_01778,"LG유플러스, 알뜰폰 제휴로 아이폰 3GB 데이터 요금제 출시",4,IT과학,0.25137
ynat-v1_train_02303,"애플, 아이폰X 후속 모델 공개...혁신적 OLED 디스플레이 도입",4,IT과학,0.2471
1063,칠레 청년 사자 우리서 자살 기도...구조과정서 사자 새끼 총 2마리 사살,6,세계,0.18755
375,갤럭시S8 덱스 지원하는 안드로이드 최적화 오피스앱 출시,4,IT과학,0.26306
ynat-v1_train_00827,"이탈리아, 중국 일대일로 프로젝트 참여 확대 논의",6,세계,0.21139
ynat-v1_train_01251,"축구 리그, 불법 베팅 연루 선수들 무더기 제재",1,스포츠,0.23635
ynat-v1_train_02799,"국가, 지능정보사회에 대응하는 종합대책 수립",3,사회,0.20141
ynat-v1_train_01533,미국에서는 2분기 군사훈련이 끝난 뒤 대북 핵대응 태세가 강화되고 있다.,6,세계,0.22761
ynat-v1_train_00758,특징주 두산솔루스 분할상장 나흘째 상한가종합,5,경제,0.22597
ynat-v1_train_02423,수능이 끝나면 영화관에 가서 시험생을 위한 무료 혜택을 받으세요.,0,생활문화,0.18588
ynat-v1_train_02627,"폼페이오, 상원 도전에 공화당 지도부 배치 요청",6,세계,0.20503
ynat-v1_train_02016,"이란 인공위성 발사, 기술 문제로 폭발",6,세계,0.2378
ynat-v1_train_00913,"이란, 핵합의서 한발짝 떨어져… 저농축 우라늄 저장 한도 마감 임박",6,세계,0.23864
ynat-v1_train_02269,"새로운 에이즈 백신, 저항성 우수성 입증",4,IT과학,0.22234
ynat-v1_train_02469,삼성이 5GX 기술을 갖춘 차세대 스마트폰을 출시한다.,4,IT과학,0.3103
ynat-v1_train_00431,"프로야구 앱, 출시 이후 만건 다운로드 돌파",4,IT과학,0.20961
ynat-v1_train_01135,"유영민 장관, 미래부 개혁 '새술' 묶는다",2,정치,0.22315
ynat-v1_train_02436,"한상혁 방통위원장, 인사 전달",3,사회,0.1931
982,국고채 금리 일제히 하락...3년물 기준 연 2.256%,5,경제,0.20496
ynat-v1_train_02577,"랜섬웨어 피해 확산, 정부 긴급 대응 체제 가동",3,사회,0.23115
ynat-v1_train_00362,"롯데, 삼성과 2대2 트레이드",1,스포츠,0.2222
ynat-v1_train_02135,재 의적 잘못 인정 협회 프로행 진 렸다,1,스포츠,0.22478
ynat-v1_train_01709,한발 물러선 金 막지 않겠다 文 호남행 정면돌파,2,정치,0.23125
1415,금융시장 충격 일단 잠시 동안 소강국면...주가 단기 낙폭 줄고 달러 환율도 하락,5,경제,0.23098
ynat-v1_train_02333,"김정은, 남북 정상회담 앞두고 입장 발표",2,정치,0.26571
ynat-v1_train_01862,칼둔 행정청장 내일 방한 문 대통령 임 실장과 면담 전망종합,2,정치,0.22028
ynat-v1_train_00841,"채널 종합, 년 만의 언론사 압수수색에 어려움",3,사회,0.19862
ynat-v1_train_01526,정부는 청년 실업 문제를 해결하기 위한 종합적인 대책을 마련하기 시작한다.,2,정치,0.2322
ynat-v1_train_00365,"남북 선수단, 지각 사연에…",1,스포츠,0.24148
ynat-v1_train_00134,코오롱플라스틱 분기 연결 영업익 억원,5,경제,0.21535
1796,中 리비아서 피랍 당한 이탈리아 인질 극적 탈출로 간신히 목숨 구해 건져,6,세계,0.18479
ynat-v1_train_02148,"경기도, 미세먼지 주의보 발령…야외 활동 삼가세요",0,생활문화,0.19179
ynat-v1_train_02444,"인기 가상화폐 타겟, 악성코드 랜섬웨어 증가",5,경제,0.22174
ynat-v1_train_01329,"힐러리, 278일 만에 첫 기자회견",6,세계,0.20988
ynat-v1_train_02111,"가입자 100만 명 돌파, 세계 최초 기록 달성",4,IT과학,0.22233
1721,여야 북한 핵 및 미사일 추가 도발 규탄...강력 제재 한목소리 내야 주문,2,정치,0.27109
550,뮤지컬 타이타닉 2014 제작발표회,0,생활문화,0.18724
ynat-v1_train_01515,"20대 청년들, 대선 앞두고 정책 워크숍서 열띤 토론",2,정치,0.22082
ynat-v1_train_01867,기가지니 더 똑똑해진다 가입자도 만 돌파 쑥쑥,4,IT과학,0.25215
ynat-v1_train_01661,27년 만에 돌아온 전통축제가 지역사회에 활력을 불어넣는다.,0,생활문화,0.221
ynat-v1_train_00453,英장관 명 공개 반기...브렉시트 8월 없으면 연기 지지,6,세계,0.21204
ynat-v1_train_01151,가을 하늘 아래 백두대간,0,생활문화,0.21837
ynat-v1_train_02346,"청년예술인, 유쾌함 가득 '연극 끝까지 간다' 공연",0,생활문화,0.19254
